school,year,semester,grade,class,number,student_number,sex,chinese_1,chinese_2,chinese_3,math_1,math_2,math_3,english_1,english_2,english_3,science_1,science_2,science_3,society_1,society_2,society_3
2,112,1,8,1,24,11123,Male,50,64,51,29,24,6,29,36,32,66,50,56,31,38,30
2,112,1,8,1,25,11124,Female,77,80,65,68,75,84,60,50,60,76,76,86,55,50,49
2,112,1,8,1,28,11125,Male,86,90,86,73,96,94,82,87,74,94,92,88,89,90,83
2,112,1,7,1,1,11201,Female,90,88,91,71,69,48,69,61,57,90,96,94,87,87,88
2,112,1,7,1,2,11202,Male,74,65,67,70,83,53,71,68,73,54,66,92,60,68,67
2,112,1,7,1,3,11203,Male,78,83,78,63,73,54,61,50,59,68,68,84,70,85,65
2,112,1,7,1,4,11204,Male,94,97,89,100,100,90,95,93,94,94,98,96,96,95,92
2,112,1,7,1,5,11205,Female,71,72,79,44,49,42,67,60,65,54,72,78,47,80,65
2,112,1,7,1,6,11206,Male,86,97,87,98,96,94,97,93,93,92,94,98,96,95,94
2,112,1,7,1,7,11207,Female,78,70,74,39,35,12,37,47,32,38,40,42,64,58,46
2,112,1,7,1,8,11208,Male,79,90,83,84,97,82,95,92,98,96,94,94,92,96,93
2,112,1,7,1,9,11209,Male,70,74,74,43,55,36,81,82,81,62,70,68,62,69,62
2,112,1,7,1,10,11210,Female,79,77,78,67,68,72,60,60,60,62,68,66,63,69,72
2,112,1,7,1,11,11211,Male,70,73,73,34,28,21,61,68,74,56,66,72,52,66,77
2,112,1,7,1,12,11212,Male,64,60,77,33,30,39,69,55,75,66,40,52,62,44,62
2,112,1,7,1,13,11213,Male,65,71,57,65,40,15,37,42,31,48,38,26,38,37,42
2,112,1,7,1,14,11214,Female,50,48,30,70,60,60,82,88,85,18,22,24,22,25,28
2,112,1,7,1,15,11215,Male,41,37,35,79,73,75,75,70,82,46,48,34,24,25,29
3,108,1,7,1,1,10801,Female,77,86,83,89,92,72,86,75,87,88,88,86,75,73,73
3,108,1,7,1,2,10802,Female,87,98,84,93,92,87,82,78,95,100,90,90,94,86,85
3,108,1,7,1,3,10803,Female,89,97,97,66,73,21,88,89,93,98,86,90,91,89,88
3,108,1,7,1,4,10804,Female,81,87,93,84,77,46,94,83,89,96,96,94,92,65,82
3,108,1,7,1,5,10805,Female,73,83,81,68,66,54,77,72,84,88,64,86,76,53,67
3,108,1,7,1,6,10806,Male,69,77,78,69,44,32,74,74,69,60,48,66,81,76,67
3,108,1,7,1,7,10807,Male,70,85,70,14,12,0,92,91,95,40,38,60,63,71,72
3,108,1,7,1,8,10808,Male,74,89,66,78,44,40,73,76,72,86,64,90,82,76,81
3,108,1,7,1,9,10809,Male,84,95,92,81,93,85,90,94,96,98,96,94,94,92,87
3,108,1,7,1,10,10810,Male,43,88,87,80,87,83,89,93,94,32,60,84,40,43,83
3,108,1,7,1,11,10811,Male,44,41,41,36,9,10,52,32,39,48,50,76,60,52,62
3,108,1,7,1,12,10812,Male,42,46,43,35,30,6,36,43,47,58,46,52,61,56,57
3,108,1,7,1,13,10813,Male,95,92,90,89,96,84,97,91,91,100,98,100,100,95,92
3,108,2,7,1,1,10801,Female,81,79,81,93,88,80,66,77,82,88,95,80,71,78,66
3,108,2,7,1,2,10802,Female,86,85,91,94,100,92,73,80,85,87,98,94,91,86,81
3,108,2,7,1,3,10803,Female,91,86,84,83,92,60,87,87,89,94,98,76,86,91,87
3,108,2,7,1,4,10804,Female,89,75,85,97,100,83,76,77,84,100,98,92,91,82,88
3,108,2,7,1,5,10805,Female,75,75,79,88,97,78,66,72,77,97,98,82,71,78,66
3,108,2,7,1,6,10806,Male,79,72,69,57,57,40,65,63,71,48,60,48,60,71,67
3,108,2,7,1,7,10807,Male,79,79,80,4,14,21,87,90,90,58,60,56,68,83,76
3,108,2,7,1,8,10808,Male,66,81,75,74,63,60,58,52,68,92,80,74,72,84,72
3,108,2,7,1,9,10809,Male,88,87,87,90,95,88,93,93,97,97,95,90,87,92,92
3,108,2,7,1,10,10810,Male,85,88,58,75,78,55,80,93,88,88,90,60,70,76,50
3,108,2,7,1,11,10811,Male,35,40,58,45,19,29,42,27,52,35,60,42,65,47,42
3,108,2,7,1,12,10812,Male,45,59,57,38,19,19,33,55,53,58,50,50,69,56,57
3,108,2,7,1,13,10813,Male,88,86,89,97,98,82,91,98,96,100,100,94,98,96,90
3,109,1,8,1,1,10801,Female,79,68,79,86,88,90,63,62,62,88,74,88,63,61,80
3,109,1,8,1,2,10802,Female,87,90,81,99,95,87,68,76,64,92,82,50,76,72,76
3,109,1,8,1,3,10803,Female,83,93,91,71,55,67,78,81,70,82,76,84,90,68,87
3,109,1,8,1,4,10804,Female,81,88,87,87,79,74,66,71,62,90,84,94,74,73,85
3,109,1,8,1,5,10805,Female,78,80,76,51,53,64,70,64,55,86,80,66,61,61,56
3,109,1,8,1,6,10806,Male,76,65,71,24,25,22,61,61,50,63,50,42,74,66,68
3,109,1,8,1,7,10807,Male,72,66,84,82,78,43,80,92,68,66,56,55,73,58,66
3,109,1,8,1,8,10808,Male,77,72,85,64,42,56,62,56,27,91,70,70,71,72,86
3,109,1,8,1,9,10809,Male,91,87,92,91,80,84,91,89,87,99,90,92,84,81,87
3,109,1,8,1,10,10810,Male,52,35,45,53,56,41,78,72,50,44,34,36,40,45,30
3,109,1,8,1,11,10811,Male,38,40,57,24,12,3,54,56,37,32,36,36,71,45,54
3,109,1,8,1,12,10812,Male,48,53,55,28,29,12,67,53,38,45,48,34,51,50,62
3,109,1,8,1,13,10813,Male,89,89,91,100,87,100,93,94,95,100,92,94,95,93,97
3,109,2,8,1,1,10801,Female,83,88,,87,93,,60,77,,90,86,,71,92,
3,109,2,8,1,2,10802,Female,89,96,,92,100,,68,61,,92,90,,67,93,
3,109,2,8,1,3,10803,Female,91,95,,88,87,,70,74,,90,84,,86,96,
3,109,2,8,1,4,10804,Female,94,87,,92,97,,64,51,,94,80,,85,98,
3,109,2,8,1,5,10805,Female,85,80,,72,81,,50,64,,76,74,,65,81,
3,109,2,8,1,6,10806,Male,80,86,,62,44,,49,52,,70,72,,73,94,
3,109,2,8,1,7,10807,Male,73,77,,74,72,,79,81,,40,36,,62,86,
3,109,2,8,1,8,10808,Male,74,91,,82,70,,43,54,,70,78,,71,92,
3,109,2,8,1,9,10809,Male,91,95,,96,100,,91,94,,94,88,,91,99,
3,109,2,8,1,10,10810,Male,49,42,,44,59,,74,68,,36,20,,55,55,
3,109,2,8,1,11,10811,Male,55,52,,17,20,,58,27,,40,30,,55,68,
3,109,2,8,1,12,10812,Male,55,50,,36,7,,60,24,,34,46,,60,81,
3,109,2,8,1,13,10813,Male,89,94,,100,94,,89,91,,100,98,,91,97,
3,110,1,9,1,1,10801,Female,79,89,71,99,88,82,71,66,61,84,90,90,77,89,94
3,110,1,9,1,2,10802,Female,89,93,94,87,88,72,77,80,77,93,90,62,86,81,84
3,110,1,9,1,3,10803,Female,93,96,97,78,64,73,81,84,86,92,92,90,83,96,82
3,110,1,9,1,4,10804,Female,80,87,89,81,82,88,63,76,69,84,88,92,85,93,86
3,110,1,9,1,5,10805,Female,76,82,74,57,64,68,75,52,64,83,80,72,71,62,73
3,110,1,9,1,6,10806,Male,83,85,78,29,38,61,62,54,70,69,84,68,78,75,80
3,110,1,9,1,7,10807,Male,70,74,86,80,77,74,84,80,82,51,44,35,49,73,77
3,110,1,9,1,8,10808,Male,77,90,81,52,56,52,51,54,47,87,78,56,69,91,81
3,110,1,9,1,9,10809,Male,84,96,96,100,90,87,92,92,88,98,96,90,77,98,95
3,110,1,9,1,10,10810,Male,18,71,70,54,71,57,96,79,34,48,32,60,45,45,43
3,110,1,9,1,11,10811,Male,47,51,58,28,24,12,30,34,22,62,50,40,54,58,46
3,110,1,9,1,12,10812,Male,52,54,45,16,16,0,48,40,31,51,42,48,47,60,50
3,110,1,9,1,13,10813,Male,83,94,92,100,88,85,94,93,88,100,92,98,91,96,96
3,110,2,9,1,1,10801,Female,84,85,,83,96,,62,74,,90,90,,90,84,
3,110,2,9,1,2,10802,Female,92,87,,97,70,,58,71,,78,86,,86,80,
3,110,2,9,1,3,10803,Female,96,92,,93,79,,84,90,,92,90,,97,90,
3,110,2,9,1,4,10804,Female,95,93,,93,92,,55,86,,94,92,,97,88,
3,110,2,9,1,5,10805,Female,87,74,,89,63,,60,73,,70,78,,79,60,
3,110,2,9,1,6,10806,Male,86,82,,66,53,,60,63,,82,76,,90,96,
3,110,2,9,1,7,10807,Male,77,73,,84,64,,82,75,,30,51,,70,74,
3,110,2,9,1,8,10808,Male,86,87,,85,68,,51,47,,56,66,,94,94,
3,110,2,9,1,9,10809,Male,95,96,,97,100,,91,86,,98,94,,95,96,
3,110,2,9,1,10,10810,Male,51,64,,100,54,,85,94,,26,46,,40,30,
3,110,2,9,1,11,10811,Male,54,49,,22,21,,43,51,,66,60,,55,50,
3,110,2,9,1,12,10812,Male,51,56,,24,13,,45,63,,58,58,,64,74,
3,110,2,9,1,13,10813,Male,96,92,,94,96,,98,96,,98,94,,98,94,
3,109,1,7,1,1,10901,Female,84,92,77,83,82,73,82,95,94,82,90,90,90,88,92
3,109,1,7,1,2,10902,Female,85,91,83,99,93,98,95,99,99,86,96,98,93,90,94
3,109,1,7,1,3,10903,Female,36,58,43,39,30,8,50,31,64,36,42,56,46,27,40
3,109,1,7,1,4,10904,Female,36,56,25,52,21,27,51,41,54,50,42,44,48,50,50
3,109,1,7,1,5,10905,Female,68,73,64,67,55,57,62,65,89,80,88,92,84,83,79
3,109,1,7,1,6,10906,Female,60,64,62,56,65,39,64,67,68,64,44,46,50,56,48
3,109,1,7,1,7,10907,Female,60,65,45,45,36,34,41,54,53,58,50,40,45,57,40
3,109,1,7,1,8,10908,Female,56,71,60,40,39,35,54,40,53,46,54,42,56,63,52
3,109,1,7,1,9,10909,Female,51,78,63,69,46,32,73,63,77,42,40,56,64,59,48
3,109,1,7,1,10,10910,Female,75,88,85,89,85,86,71,76,91,78,90,94,76,77,83
3,109,1,7,1,11,10911,Male,80,87,83,91,73,77,89,89,99,82,96,92,85,83,90
3,109,1,7,1,12,10912,Male,73,67,68,98,78,96,78,80,90,94,100,90,86,76,96
3,109,1,7,1,13,10913,Male,68,84,62,91,65,51,70,79,67,92,98,86,76,83,80
3,109,1,7,1,14,10914,Male,60,64,29,28,26,31,37,47,44,36,56,50,46,35,48
3,109,2,7,1,1,10901,Female,92,88,,76,51,,93,80,,88,82,,69,84,
3,109,2,7,1,2,10902,Female,92,95,,89,84,,97,96,,94,96,,89,95,
3,109,2,7,1,3,10903,Female,65,40,,17,18,,46,58,,36,50,,34,38,
3,109,2,7,1,4,10904,Female,46,44,,24,9,,63,59,,38,36,,56,51,
3,109,2,7,1,5,10905,Female,77,64,,73,51,,68,61,,94,84,,79,87,
3,109,2,7,1,6,10906,Female,72,60,,38,41,,38,52,,60,44,,46,48,
3,109,2,7,1,7,10907,Female,61,34,,48,31,,43,28,,56,58,,46,57,
3,109,2,7,1,8,10908,Female,81,62,,42,22,,34,41,,44,48,,50,57,
3,109,2,7,1,9,10909,Female,58,61,,60,45,,52,60,,60,64,,50,71,
3,109,2,7,1,10,10910,Female,86,92,,84,74,,74,71,,96,88,,85,91,
3,109,2,7,1,11,10911,Male,85,85,,74,78,,83,90,,86,90,,76,94,
3,109,2,7,1,12,10912,Male,86,82,,97,94,,83,72,,92,92,,84,84,
3,109,2,7,1,13,10913,Male,72,66,,72,70,,69,70,,84,80,,80,78,
3,109,2,7,1,14,10914,Male,33,43,,25,26,,27,26,,52,44,,38,43,
3,110,1,8,1,1,10901,Female,90,91,82,66,61,55,81,78,74,82,66,72,87,83,71
3,110,1,8,1,2,10902,Female,91,91,90,90,96,98,90,91,88,94,94,90,99,91,89
3,110,1,8,1,3,10903,Female,52,53,32,6,9,12,55,26,30,18,28,34,33,48,20
3,110,1,8,1,4,10904,Female,52,49,53,15,13,24,31,42,30,36,44,38,39,55,37
3,110,1,8,1,5,10905,Female,81,55,66,62,56,75,67,60,47,88,78,80,86,74,68
3,110,1,8,1,6,10906,Female,70,69,66,44,47,43,56,60,43,72,66,46,63,58,37
3,110,1,8,1,7,10907,Female,43,43,44,53,40,29,40,42,32,36,38,50,57,52,29
3,110,1,8,1,8,10908,Female,68,64,61,19,26,23,19,34,37,52,42,40,61,48,42
3,110,1,8,1,9,10909,Female,72,68,72,49,47,54,64,71,60,72,60,42,48,55,40
3,110,1,8,1,10,10910,Female,87,82,96,71,75,81,64,55,64,92,58,80,90,74,72
3,110,1,8,1,11,10911,Male,85,86,92,72,86,90,80,85,73,88,92,86,91,84,92
3,110,1,8,1,12,10912,Male,80,80,87,90,94,91,65,64,67,92,90,94,94,90,88
3,110,1,8,1,13,10913,Male,78,63,74,51,36,69,41,65,49,80,78,76,78,74,75
3,110,1,8,1,14,10914,Male,18,44,58,12,6,24,24,30,30,28,32,34,27,25,40
3,110,2,8,1,1,10901,Female,85,84,92,57,45,63,86,85,93,88,90,88,89,78,90
3,110,2,8,1,2,10902,Female,90,88,90,94,91,97,95,94,100,96,94,92,94,96,100
3,110,2,8,1,3,10903,Female,62,46,57,21,12,3,32,54,28,38,30,22,33,32,24
3,110,2,8,1,4,10904,Female,72,68,68,18,48,39,35,51,55,30,68,64,51,56,58
3,110,2,8,1,5,10905,Female,73,63,77,69,64,74,62,63,60,76,88,86,89,78,88
3,110,2,8,1,6,10906,Female,75,70,68,48,35,48,47,62,62,70,72,70,48,66,61
3,110,2,8,1,7,10907,Female,58,57,57,66,50,66,31,34,31,38,68,44,63,52,64
3,110,2,8,1,8,10908,Female,70,58,79,43,24,18,37,40,30,54,62,58,58,70,59
3,110,2,8,1,9,10909,Female,65,66,87,77,56,54,77,73,83,58,70,56,64,58,64
3,110,2,8,1,10,10910,Female,86,87,87,81,60,84,74,81,73,90,88,90,89,80,88
3,110,2,8,1,11,10911,Male,90,89,95,89,77,76,91,100,96,96,92,98,88,92,100
3,110,2,8,1,12,10912,Male,83,81,85,91,94,84,70,68,66,96,94,90,89,84,98
3,110,2,8,1,13,10913,Male,65,77,75,85,81,66,66,36,60,80,84,70,79,74,78
3,110,2,8,1,14,10914,Male,51,74,68,30,18,27,16,16,15,26,34,40,30,40,37
3,111,1,9,1,1,10901,Female,90,91,90,61,52,57,80,74,73,78,80,70,91,92,88
3,111,1,9,1,2,10902,Female,94,93,91,100,90,88,96,90,83,92,86,86,99,93,96
3,111,1,9,1,3,10903,Female,45,46,36,9,15,6,32,25,19,30,28,26,40,29,16
3,111,1,9,1,4,10904,Female,66,69,52,33,6,21,42,35,26,48,54,54,69,47,51
3,111,1,9,1,5,10905,Female,77,83,66,77,67,60,68,50,42,90,66,76,85,75,86
3,111,1,9,1,6,10906,Female,63,69,65,51,15,33,55,42,49,68,52,62,73,78,62
3,111,1,9,1,7,10907,Female,46,41,53,33,21,30,33,30,30,60,48,40,59,50,47
3,111,1,9,1,8,10908,Female,67,67,73,41,34,24,41,39,26,46,22,18,47,63,52
3,111,1,9,1,9,10909,Female,74,71,59,75,55,39,74,72,66,60,46,46,73,78,64
3,111,1,9,1,10,10910,Female,98,88,86,93,73,87,66,63,67,82,84,84,89,88,90
3,111,1,9,1,11,10911,Male,82,92,84,82,73,86,95,83,70,82,92,92,97,99,98
3,111,1,9,1,12,10912,Male,88,93,82,93,86,92,65,64,73,94,90,94,93,96,98
3,111,1,9,1,13,10913,Male,79,82,76,60,63,60,46,43,41,82,76,82,84,79,77
3,111,1,9,1,14,10914,Male,67,50,66,12,21,9,24,30,11,20,22,20,20,21,28
3,111,2,9,1,1,10901,Female,86,76,,68,74,,72,90,,92,75,,88,86,
3,111,2,9,1,2,10902,Female,88,85,,97,96,,75,96,,98,85,,93,88,
3,111,2,9,1,3,10903,Female,20,34,,6,20,,27,22,,30,23,,12,28,
3,111,2,9,1,4,10904,Female,57,54,,15,20,,47,46,,62,68,,54,52,
3,111,2,9,1,5,10905,Female,79,71,,75,70,,44,58,,88,85,,79,70,
3,111,2,9,1,6,10906,Female,67,48,,47,37,,40,72,,64,60,,62,48,
3,111,2,9,1,7,10907,Female,37,26,,30,24,,35,34,,46,68,,41,40,
3,111,2,9,1,8,10908,Female,55,67,,21,32,,29,26,,36,63,,36,44,
3,111,2,9,1,9,10909,Female,70,72,,71,48,,56,94,,68,50,,44,62,
3,111,2,9,1,10,10910,Female,93,85,,84,88,,61,80,,90,88,,75,78,
3,111,2,9,1,11,10911,Male,82,79,,93,88,,80,92,,98,90,,93,80,
3,111,2,9,1,12,10912,Male,83,83,,94,96,,55,74,,98,98,,83,84,
3,111,2,9,1,13,10913,Male,70,70,,69,53,,34,24,,82,75,,75,68,
3,111,2,9,1,14,10914,Male,69,21,,12,28,,27,24,,32,25,,28,26,
3,110,1,7,1,1,11001,Female,86,83,93,69,67,76,90,83,96,86,82,88,85,96,92
3,110,1,7,1,2,11002,Female,92,84,95,100,98,100,97,96,99,96,98,96,91,96,94
3,110,1,7,1,3,11003,Female,77,66,69,52,43,42,50,55,53,58,56,62,62,57,72
3,110,1,7,1,4,11004,Male,76,55,71,53,60,41,58,60,79,66,54,73,64,54,62
3,110,1,7,1,5,11005,Male,91,86,86,83,71,65,70,71,80,90,88,96,81,96,92
3,110,1,7,1,6,11006,Male,87,83,79,82,77,81,85,82,82,82,88,83,90,91,85
3,110,1,7,1,7,11007,Male,67,76,71,74,42,56,49,45,50,80,80,97,83,89,91
3,110,1,7,1,8,11008,Male,79,73,69,64,58,51,81,86,82,84,80,84,87,79,83
3,110,1,7,1,9,11009,Male,85,86,86,83,82,88,79,93,90,72,82,90,82,84,83
3,110,1,7,1,10,11010,Male,49,39,61,17,16,15,17,28,14,30,30,38,32,29,48
3,110,1,7,1,11,11011,Female,56,58,63,38,34,42,60,60,60,50,53,56,47,45,49
3,110,2,7,1,1,11001,Female,88,88,82,72,57,74,95,88,87,84,98,90,91,94,86
3,110,2,7,1,2,11002,Female,94,90,87,100,92,100,99,91,89,96,98,92,89,94,87
3,110,2,7,1,3,11003,Female,74,73,75,47,39,67,58,58,45,78,74,80,68,70,79
3,110,2,7,1,4,11004,Male,60,58,51,32,31,53,70,66,46,68,70,66,58,84,68
3,110,2,7,1,5,11005,Male,81,85,86,75,78,92,87,69,87,94,94,86,94,90,92
3,110,2,7,1,6,11006,Male,80,86,78,84,82,87,84,83,81,90,92,80,89,86,86
3,110,2,7,1,7,11007,Male,65,77,71,75,48,69,64,56,48,86,96,92,93,86,86
3,110,2,7,1,8,11008,Male,75,86,69,61,61,51,89,75,79,80,90,88,70,78,80
3,110,2,7,1,9,11009,Male,83,89,95,88,95,95,93,87,88,90,90,92,86,90,91
3,110,2,7,1,10,11010,Male,60,61,72,12,12,28,23,24,19,44,36,24,32,20,39
3,110,2,7,1,11,11011,Female,35,37,31,8,16,36,19,14,22,42,0,44,41,60,33
3,111,1,8,1,1,11001,Female,86,91,90,80,92,88,86,73,82,88,84,88,87,88,82
3,111,1,8,1,2,11002,Female,98,89,94,88,96,94,93,84,82,98,96,98,92,89,84
3,111,1,8,1,3,11003,Female,58,74,75,30,58,54,60,42,60,66,56,62,79,79,74
3,111,1,8,1,4,11004,Male,56,54,52,28,52,57,68,48,49,56,52,40,69,77,65
3,111,1,8,1,5,11005,Male,87,90,91,80,92,82,75,62,70,86,88,90,92,89,82
3,111,1,8,1,6,11006,Male,81,85,89,79,88,96,79,64,79,90,94,98,84,88,88
3,111,1,8,1,7,11007,Male,69,71,77,46,64,64,54,33,60,72,68,82,89,86,76
3,111,1,8,1,8,11008,Male,76,82,79,71,83,87,81,67,68,84,70,82,71,75,58
3,111,1,8,1,9,11009,Male,91,85,95,84,90,88,92,75,77,88,86,82,85,90,82
3,111,1,8,1,10,11010,Male,65,51,36,40,10,55,35,38,15,24,22,26,51,23,29
3,111,1,8,1,11,11011,Female,44,61,54,20,21,29,24,21,30,40,40,38,41,36,34
3,111,2,8,1,1,11001,Female,94,94,84,80,97,88,84,86,80,92,88,80,86,95,86
3,111,2,8,1,2,11002,Female,100,96,94,95,100,100,90,97,87,96,100,94,93,95,83
3,111,2,8,1,3,11003,Female,80,79,76,65,78,66,44,51,41,66,62,64,77,78,67
3,111,2,8,1,4,11004,Male,74,74,69,33,68,62,50,60,56,46,50,48,79,88,71
3,111,2,8,1,5,11005,Male,100,94,76,76,98,81,76,78,79,96,98,88,99,97,83
3,111,2,8,1,6,11006,Male,83,85,89,84,82,84,77,75,79,94,100,86,86,88,74
3,111,2,8,1,7,11007,Male,90,78,73,50,78,66,50,43,35,74,84,76,93,93,86
3,111,2,8,1,8,11008,Male,83,76,74,86,92,70,77,82,72,80,92,84,76,90,70
3,111,2,8,1,9,11009,Male,88,96,91,88,88,84,92,94,74,90,96,82,90,89,89
3,111,2,8,1,10,11010,Male,40,40,41,67,78,70,42,32,85,36,16,34,28,42,35
3,111,2,8,1,11,11011,Female,66,53,44,36,39,39,20,33,22,44,54,40,45,45,50
3,112,1,9,1,1,11001,Female,86,89,96,76,90,91,76,78,81,90,80,96,96,95,96
3,112,1,9,1,2,11002,Female,93,92,98,100,100,100,81,81,86,100,92,96,100,90,85
3,112,1,9,1,3,11003,Female,81,76,86,55,66,73,45,32,46,84,78,72,86,79,84
3,112,1,9,1,4,11004,Male,65,57,50,50,35,51,62,66,53,56,44,36,82,68,68
3,112,1,9,1,5,11005,Male,88,95,89,84,96,92,80,65,69,96,88,100,98,95,93
3,112,1,9,1,6,11006,Male,84,83,87,88,88,92,66,63,63,98,82,84,96,91,79
3,112,1,9,1,7,11007,Male,81,79,82,68,68,67,38,49,55,86,82,84,96,92,87
3,112,1,9,1,8,11008,Male,81,85,76,61,70,68,63,83,70,82,74,88,92,90,71
3,112,1,9,1,9,11009,Male,94,89,92,79,84,84,70,76,80,98,80,94,96,87,90
3,112,1,9,1,10,11010,Male,43,26,33,12,12,16,31,10,14,32,24,22,27,39,14
3,112,1,9,1,11,11011,Female,64,53,43,20,20,43,24,22,16,54,40,46,49,50,50
3,111,1,7,1,1,11101,Female,77,91,82,77,72,91,88,95,83,82,90,98,90,89,89
3,111,1,7,1,2,11102,Female,41,43,56,27,19,18,43,41,41,40,42,50,36,40,49
3,111,1,7,1,3,11103,Female,81,76,75,57,49,48,77,80,74,82,86,86,69,64,74
3,111,1,7,1,4,11104,Male,82,87,88,85,92,78,66,58,75,94,92,90,84,77,87
3,111,1,7,1,5,11105,Male,63,48,56,33,30,8,40,30,32,64,54,46,60,59,57
3,111,1,7,1,6,11106,Male,67,58,70,67,76,87,93,96,93,78,84,84,88,70,66
3,111,1,7,1,7,11107,Male,18,24,15,27,16,16,24,23,32,32,20,26,25,29,40
3,111,1,7,1,8,11108,Male,46,35,51,53,49,34,69,75,72,60,60,52,64,55,66
3,111,1,7,1,9,11109,Male,72,77,68,58,75,55,81,90,89,72,66,70,64,65,66
3,111,1,7,1,11,11110,Female,89,85,88,70,75,77,69,70,71,83,81,82,80,81,83
3,111,2,7,1,1,11101,Female,83,81,78,86,93,87,82,78,68,96,86,90,81,93,81
3,111,2,7,1,2,11102,Female,54,47,40,20,49,60,37,48,18,52,62,64,54,45,37
3,111,2,7,1,3,11103,Female,62,54,64,49,81,75,51,68,60,72,74,82,66,73,64
3,111,2,7,1,4,11104,Male,82,76,86,96,91,89,67,61,59,94,94,96,83,84,84
3,111,2,7,1,5,11105,Male,48,56,34,24,30,52,25,26,24,56,78,86,67,69,52
3,111,2,7,1,6,11106,Male,65,47,65,84,90,78,93,93,86,86,80,82,73,76,48
3,111,2,7,1,7,11107,Male,30,26,10,50,84,71,31,5,13,26,34,20,44,42,28
3,111,2,7,1,8,11108,Male,40,44,45,44,48,66,73,66,63,68,50,78,65,70,67
3,111,2,7,1,9,11109,Male,67,61,75,82,80,76,70,75,71,72,72,86,74,76,57
3,111,2,7,1,11,11110,Female,93,91,98,85,88,88,68,65,68,92,89,89,84,89,85
3,112,1,8,1,1,11101,Female,89,94,97,94,96,98,89,85,88,88,84,82,94,86,92
3,112,1,8,1,2,11102,Female,61,46,52,58,50,82,49,40,46,52,50,56,48,35,57
3,112,1,8,1,3,11103,Female,68,84,73,69,52,54,60,52,64,58,78,72,52,59,68
3,112,1,8,1,4,11104,Male,88,88,98,84,84,90,65,50,62,86,86,92,90,83,84
3,112,1,8,1,5,11105,Male,64,74,79,16,28,17,32,30,27,64,56,52,49,59,71
3,112,1,8,1,6,11106,Male,80,74,76,92,90,90,99,94,90,80,64,72,79,55,76
3,112,1,8,1,7,11107,Male,16,35,20,11,33,74,26,20,27,26,28,36,23,29,25
3,112,1,8,1,8,11108,Male,50,51,49,60,36,49,67,69,62,78,46,42,60,70,65
3,112,1,8,1,9,11109,Male,88,80,77,66,71,87,66,69,77,76,68,68,56,66,75
3,112,1,8,1,11,11110,Female,89,90,94,84,88,86,87,88,92,60,60,66,82,81,86
3,112,1,7,1,1,11201,Female,70,64,55,27,14,30,38,40,40,56,64,62,47,38,46
3,112,1,7,1,2,11202,Female,90,86,77,67,63,76,76,81,86,94,90,88,85,80,79
3,112,1,7,1,3,11203,Female,63,70,59,52,24,45,32,40,26,78,70,74,54,72,64
3,112,1,7,1,4,11204,Female,77,90,86,79,71,72,94,93,95,94,98,98,96,95,91
3,112,1,7,1,5,11205,Female,65,53,42,61,30,30,30,30,50,64,48,50,46,39,56
3,112,1,7,1,6,11206,Female,84,92,82,84,82,82,91,90,93,84,96,92,86,86,88
3,112,1,7,1,7,11207,Female,52,62,63,47,35,33,36,32,35,38,56,60,52,55,63
3,112,1,7,1,8,11208,Male,90,94,92,91,81,91,91,84,88,98,90,98,92,90,100
3,112,1,7,1,9,11209,Male,69,86,54,42,23,33,24,25,20,58,62,66,46,53,62
3,112,1,7,1,10,11210,Male,70,80,62,70,83,70,25,24,26,32,22,30,31,14,43
3,112,1,7,1,11,11211,Male,83,85,82,91,79,84,100,98,97,98,96,96,80,80,87
3,112,1,7,1,12,11212,Male,78,84,65,69,47,79,55,51,64,74,72,78,63,79,64
4,108,1,7,1,8,10808,Male,71,63,58,59,59,48,55,37,37,56,34,58,58,80,58
4,108,1,7,1,1,10801,Male,74,60,68,95,82,86,68,86,93,90,92,96,83,90,75
4,108,1,7,1,2,10802,Male,81,53,71,83,70,94,21,38,53,90,98,97,70,71,67
4,108,1,7,1,3,10803,Female,86,78,87,100,92,83,89,94,97,100,98,100,89,84,87
4,108,1,7,1,4,10804,Female,79,63,67,61,78,77,67,80,82,88,77,87,67,76,71
4,108,1,7,1,5,10805,Male,81,63,75,53,83,72,58,68,77,86,79,91,70,74,74
4,108,1,7,1,6,10806,Female,55,32,33,34,47,46,34,36,42,59,38,41,47,56,36
4,108,1,7,1,7,10807,Male,71,59,84,61,66,49,47,38,66,74,67,87,61,74,67
4,108,2,7,1,1,10801,Male,73,81,78,82,92,76,97,92,98,100,95,84,96,92,86
4,108,2,7,1,2,10802,Male,52,68,61,80,98,86,29,40,39,95,88,90,88,77,75
4,108,2,7,1,3,10803,Female,80,84,90,100,82,74,96,89,100,94,93,88,98,87,87
4,108,2,7,1,4,10804,Female,63,73,60,64,69,56,65,63,74,90,95,82,87,93,78
4,108,2,7,1,5,10805,Male,64,80,68,85,52,61,74,57,82,81,83,84,84,94,83
4,108,2,7,1,6,10806,Female,33,52,23,60,31,44,26,23,32,26,55,56,65,64,56
4,108,2,7,1,7,10807,Male,60,60,60,63,59,52,39,50,49,66,63,78,86,83,88
4,108,2,7,1,8,10808,Male,,,,,,,,,,,,,,,
4,109,1,8,1,1,10801,Male,82,81,83,100,63,88,97,91,95,85,82,80,88,82,94
4,109,1,8,1,2,10802,Male,69,70,67,96,77,37,43,24,28,99,74,74,77,62,78
